continent,total_cases
Africa,194671
Africa,195162
Africa,195574
Africa,196080
Africa,196527
Africa,196915
Africa,197308
Africa,197659
Africa,198004
Africa,198313
Africa,198645
Africa,198962
Africa,199275
Africa,199560
Africa,199822
Africa,200068
Africa,200301
Africa,200528
Africa,200770
Africa,200989
Africa,201224
Africa,201425
Africa,201600
Africa,201766
Africa,201948
Africa,202122
Africa,202283
Africa,202449
Africa,202574
Africa,202722
Africa,202877
Africa,203045
Africa,203198
Africa,203359
Africa,203517
Africa,203657
Africa,203789
Africa,203915
Africa,204046
Africa,204171
Africa,204276
Africa,204388
Africa,204490
Africa,204597
Africa,204695
Africa,204790
Africa,204900
Africa,205005
Africa,205106
Africa,205199
Africa,205286
Africa,205364
Africa,205453
Africa,205529
Africa,205599
Africa,205683
Africa,205750
Africa,205822
Africa,205903
Africa,205990
Africa,206069
Africa,206160
Africa,206270
Africa,206358
Africa,206452
Africa,206566
Africa,206649
Africa,206754
Africa,206878
Africa,206995
Africa,207079
Africa,207156
Africa,207254
Africa,207385
Africa,207509
Africa,207624
Africa,207764
Africa,207873
Africa,207970
Africa,208104
Africa,208245
Africa,208380
Africa,208532
Africa,208695
Africa,208839
Africa,208952
Africa,209111
Africa,209283
Africa,209463
Africa,209624
Africa,209817
Africa,209980
Africa,210152
Africa,210344
Africa,210531
Africa,210723
Africa,210921
Africa,211112
Africa,211297
Africa,211469
Africa,211662
Africa,211859
Africa,212047
Africa,212224
Africa,212434
Africa,212652
Africa,212848
Africa,213058
Africa,213288
Africa,213533
Africa,213745
Africa,214044
Africa,214330
Africa,214592
Africa,214835
Africa,215145
Africa,215430
Africa,215723
Africa,216098
Africa,216376
Africa,216637
Africa,216930
Africa,217265
Africa,217647
Africa,218037
Africa,218432
Africa,218818
Africa,219159
Africa,219532
Africa,219953
Africa,220415
Africa,220825
Africa,221316
Africa,221742
Africa,222157
Africa,222639
Africa,223196
Africa,223806
Africa,224383
Africa,224979
Africa,225484
Africa,226057
Africa,226749
Africa,227559
Africa,228918
Africa,230470
Africa,232325
Africa,234536
Africa,236670
Africa,238885
Africa,241406
Africa,243568
Africa,245698
Africa,247568
Africa,249310
Africa,250774
Africa,252117
Africa,253520
Africa,254885
Africa,255836
Africa,256806
Africa,257598
Africa,257976
Africa,258478
Africa,259088
Africa,259673
Africa,260191
Africa,260723
Africa,261226
Africa,261752
Africa,262165
Africa,262570
Africa,262994
Africa,263369
Africa,263685
Africa,263936
Africa,264054
Africa,264201
Africa,264365
Africa,264488
Africa,264603
Africa,264706
Africa,264778
Africa,264855
Africa,264936
Africa,265010
Africa,265079
Africa,265130
Africa,265186
Africa,265227
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,1
Europe,2
Europe,39
Europe,39
Europe,53
Europe,75
Europe,88
Europe,113
Europe,133
Europe,164
Europe,188
Europe,224
Europe,267
Europe,308
Europe,334
Europe,370
Europe,376
Europe,390
Europe,428
Europe,439
Europe,466
Europe,501
Europe,525
Europe,545
Europe,564
Europe,583
Europe,601
Europe,601
Europe,638
Europe,646
Europe,659
Europe,673
Europe,673
Europe,696
Europe,704
Europe,713
Europe,717
Europe,717
Europe,723
Europe,723
Europe,731
Europe,738
Europe,738
Europe,743
Europe,743
Europe,743
Europe,745
Europe,745
Europe,747
Europe,748
Europe,750
Europe,751
Europe,751
Europe,752
Europe,752
Europe,754
Europe,755
Europe,755
Europe,758
Europe,760
Europe,761
Europe,761
Europe,761
Europe,761
Europe,761
Europe,761
Europe,762
Europe,762
Europe,762
Europe,762
Europe,762
Europe,763
Europe,763
Europe,763
Europe,763
Europe,764
Europe,764
Europe,764
Europe,765
Europe,844
Europe,851
Europe,852
Europe,852
Europe,852
Europe,852
Europe,852
Europe,852
Europe,852
Europe,852
Europe,853
Europe,853
Europe,853
Europe,853
Europe,854
Europe,854
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,855
Europe,858
Europe,861
Europe,862
Europe,877
Europe,880
Europe,880
Europe,880
Europe,884
Europe,884
Europe,889
Europe,889
Europe,897
Europe,897
Europe,897
Europe,907
Europe,907
Europe,918
Europe,922
Europe,925
Europe,925
Europe,925
Europe,937
Europe,939
Europe,939
Europe,944
Europe,955
Europe,955
Europe,955
Europe,963
Europe,963
Europe,977
Europe,981
Europe,989
Europe,989
Europe,989
Europe,1005
Europe,1005
Europe,1024
Europe,1024
Europe,1045
Europe,1045
Europe,1045
Europe,1060
Europe,1060
Europe,1098
Europe,1098
Europe,1124
Europe,1124
Europe,1124
Europe,1176
Europe,1184
Europe,1199
Europe,1199
Europe,1215
Europe,1215
Europe,1215
Europe,1261
Europe,1261
Europe,1301
Europe,1301
Europe,1344
Europe,1344
Europe,1344
Europe,1438
Europe,1438
Europe,1483
Europe,1483
Europe,1564
Europe,1564
Europe,1564
Europe,1681
Europe,1681
Europe,1753
Europe,1753
Europe,1836
Europe,1836
Europe,1836
Europe,1966
Europe,1966
Europe,2050
Europe,2050
Europe,2110
Europe,2110
Europe,2110
Europe,2370
Europe,2370
Europe,2568
Europe,2568
Europe,2696
Europe,2696
Europe,2696
Europe,2995
Europe,2995
Europe,3190
Europe,3190
Europe,3377
Europe,3377
Europe,3377
Europe,3623
Europe,3623
Europe,3811
Europe,3811
Europe,4038
Europe,4038
Europe,4038
Europe,4325
Europe,4410
Europe,4517
Europe,4567
Europe,4665
Europe,4756
Europe,4825
Europe,4888
Europe,4910
Europe,5045
Europe,5135
Europe,5135
Europe,5319
Europe,5383
Europe,5437
Europe,5477
Europe,5567
Europe,5616
Europe,5725
Europe,5725
Europe,5872
Europe,5914
Europe,5951
Europe,6018
Europe,6066
Europe,6142
Europe,6207
Europe,6256
Europe,6304
Europe,6351
Europe,6428
Europe,6534
Europe,6610
Europe,6610
Europe,6712
Europe,6745
Europe,6790
Europe,6842
Europe,6904
Europe,6955
Europe,7005
Europe,7050
Europe,7084
Europe,7127
Europe,7162
Europe,7190
Europe,7236
Europe,7288
Europe,7338
Europe,7382
Europe,7382
Europe,7446
Europe,7466
Europe,7519
Europe,7560
Europe,7577
Europe,7602
Europe,7633
Europe,7669
Europe,7699
Europe,7756
Europe,7806
Europe,7821
Europe,7875
Europe,7919
Europe,7983
Europe,8049
Europe,8117
Europe,8166
Europe,8192
Europe,8249
Europe,8308
Europe,8348
Europe,8348
Europe,8489
Europe,8586
Europe,8586
Europe,8586
Europe,8682
Europe,8818
Europe,8868
Europe,8946
Europe,9038
Europe,9083
Europe,9083
Europe,9194
Europe,9308
Europe,9379
Europe,9416
Europe,9499
Europe,9549
Europe,9596
Europe,9638
Europe,9716
Europe,9779
Europe,9837
Europe,9885
Europe,9937
Europe,9972
Europe,10017
Europe,10070
Europe,10137
Europe,10172
Europe,10206
Europe,10251
Europe,10275
Europe,10312
Europe,10352
Europe,10391
Europe,10427
Europe,10463
Europe,10503
Europe,10538
Europe,10555
Europe,10583
Europe,10610
Europe,10645
Europe,10672
Europe,10699
Europe,10712
Europe,10739
Europe,10775
Europe,10799
Europe,10822
Europe,10849
Europe,10866
Europe,10889
Europe,10908
Europe,10948
Europe,10976
Europe,10998
Europe,11019
Europe,11042
Europe,11069
Europe,11089
Europe,11130
Europe,11130
Europe,11199
Europe,11228
Europe,11266
Europe,11289
Europe,11319
Europe,11360
Europe,11393
Europe,11431
Europe,11481
Europe,11517
Europe,11545
Europe,11591
Europe,11638
Europe,11687
Europe,11732
Europe,11809
Europe,11850
Europe,11888
Europe,11944
Europe,12010
Europe,12053
Europe,12115
Europe,12174
Europe,12231
Europe,12286
Europe,12328
Europe,12363
Europe,12409
Europe,12456
Europe,12497
Europe,12545
Europe,12581
Europe,12614
Europe,12641
Europe,12641
Europe,12712
Europe,12771
Europe,12805
Europe,12805
Europe,12874
Europe,12917
Europe,12942
Europe,13007
Europe,13024
Europe,13060
Europe,13083
Europe,13121
Europe,13148
Europe,13198
Europe,13232
Europe,13232
Europe,13282
Europe,13295
Europe,13316
Europe,13340
Europe,13363
Europe,13390
Europe,13406
Europe,13423
Europe,13429
Europe,13447
Europe,13470
Europe,13470
Europe,13510
Europe,13510
Europe,13510
Europe,13555
Europe,13569
Europe,13569
Europe,13569
Europe,13569
Europe,13569
Europe,13569
Europe,13569
Europe,13664
Europe,13671
Europe,13682
Europe,13693
Europe,13693
Europe,13693
Europe,13727
Europe,13729
Europe,13744
Europe,13752
Europe,13758
Europe,13758
Europe,13758
Europe,13777
Europe,13781
Europe,13791
Europe,13805
Europe,13813
Europe,13813
Europe,13813
Europe,13826
Europe,13828
Europe,13836
Europe,13839
Europe,13842
Europe,13842
Europe,13842
Europe,13864
Europe,13864
Europe,13873
Europe,13877
Europe,13882
Europe,13882
Europe,13882
Europe,13882
Europe,13900
Europe,13911
Europe,13918
Europe,13918
Europe,13918
Europe,13918
Europe,13918
Europe,13991
Europe,14021
Europe,14050
Europe,14075
Europe,14075
Europe,14075
Europe,14155
Europe,14167
Europe,14167
Europe,14239
Europe,14273
Europe,14273
Europe,14273
Europe,14359
Europe,14379
Europe,14379
Europe,14464
Europe,14498
Europe,14498
Europe,14498
Europe,14577
Europe,14586
Europe,14586
Europe,14655
Europe,14678
Europe,14678
Europe,14678
Europe,14747
Europe,14766
Europe,14797
Europe,14809
Europe,14836
Europe,14836
Europe,14836
Europe,14836
Europe,14873
Europe,14891
Europe,14908
Europe,14924
Europe,14924
Europe,14924
Europe,14954
Europe,14960
Europe,14976
Europe,14981
Europe,14988
Europe,14988
Europe,14988
Europe,15002
Europe,15003
Europe,15014
Europe,15016
Europe,15025
Europe,15025
Europe,15025
Europe,15032
Europe,15033
Europe,15046
Europe,15052
Europe,15055
Europe,15055
Europe,15055
Europe,15069
Europe,15070
Europe,15070
Europe,15078
Europe,15083
Europe,15083
Europe,15083
Europe,15096
Europe,15099
Europe,15108
Europe,15113
Europe,15124
Europe,15124
Europe,15124
Europe,15140
Europe,15140
Europe,15153
Europe,15156
Europe,15167
Europe,15167
Europe,15167
Europe,15189
Europe,15192
Europe,15209
Europe,15222
Europe,15222
Europe,15222
Europe,15222
Europe,15267
Europe,15271
Europe,15284
Europe,15288
Europe,15291
Europe,15291
Europe,15291
Europe,15307
Europe,15307
Europe,15314
Europe,15326
Europe,15338
Europe,15338
Europe,15338
Europe,15367
Europe,15369
Europe,15382
Europe,15382
Europe,15404
Europe,15404
Europe,15404
Europe,15425
Europe,15425
Europe,15462
Europe,15505
Europe,15516
Europe,15516
Europe,15516
Europe,15516
Europe,15516
Europe,15572
Europe,15618
Europe,15618
Europe,15618
Europe,15618
Europe,15705
Europe,15717
Europe,15744
Europe,15744
Europe,15819
Europe,15819
Europe,15819
Europe,15907
Europe,15929
Europe,15972
Europe,16035
Europe,16086
Europe,16086
Europe,16086
Europe,16299
Europe,16342
Europe,16426
Europe,16566
Europe,16712
Europe,16712
Europe,16712
Europe,16712
Europe,17115
Europe,17426
Europe,17658
Europe,18010
Europe,18010
Europe,18010
Europe,18631
Europe,18815
Europe,18815
Europe,19272
Europe,19440
Europe,19440
Europe,19440
Europe,19440
Europe,20136
Europe,20136
Europe,20549
Europe,20549
Europe,20549
Europe,20549
Europe,21062
Europe,21062
Europe,21372
Europe,21571
Europe,21730
Europe,21730
Europe,21730
Europe,22332
Europe,22540
Europe,22823
Europe,23122
Europe,23740
Europe,23740
Europe,23740
Europe,24502
Europe,24802
Europe,25289
Europe,25289
Europe,26408
Europe,26408
Europe,26408
Europe,27983
Europe,28542
Europe,28899
Europe,28899
Europe,29888
Europe,29888
Europe,29888
Europe,29888
Europe,29888
Europe,29888
Europe,32201
Europe,33025
Europe,33025
Europe,33025
Europe,33025
Europe,34701
Europe,35028
Europe,35028
Europe,35556
Europe,35556
Europe,35556
Europe,35958
Europe,35958
Europe,36315
Europe,36470
Europe,36599
Europe,36599
Europe,36599
Europe,36808
Europe,36808
Europe,36989
Europe,37074
Europe,37140
Europe,37140
Europe,37140
Europe,37277
Europe,37361
Europe,37452
Europe,37522
Europe,37589
Europe,37589
Europe,37589
Europe,37589
Europe,37820
Europe,37901
Europe,37958
Europe,37999
Europe,37999
Europe,37999
Europe,37999
Europe,38165
Europe,38249
Europe,38342
Europe,38434
Europe,38434
Africa,1
Africa,2
Africa,2
Africa,3
Africa,3
Africa,3
Africa,4
Africa,4
Africa,5
Africa,7
Africa,7
Africa,7
Africa,8
Africa,8
Africa,8
Africa,10
Africa,14
Africa,16
Africa,17
Africa,19
Africa,19
Africa,19
Africa,19
Africa,19
Africa,19
Africa,19
Africa,19
Africa,19
Africa,19
Africa,24
Africa,24
Africa,24
Africa,24
Africa,25
Africa,25
Africa,25
Africa,25
Africa,26
Africa,27
Africa,27
Africa,27
Africa,27
Africa,30
Africa,35
Africa,35
Africa,35
Africa,36
Africa,36
Africa,36
Africa,43
Africa,43
Africa,45
Africa,45
Africa,45
Africa,45
Africa,48
Africa,48
Africa,48
Africa,48
Africa,50
Africa,52
Africa,52
Africa,58
Africa,60
Africa,61
Africa,69
Africa,70
Africa,70
Africa,71
Africa,74
Africa,81
Africa,84
Africa,86
Africa,86
Africa,86
Africa,86
Africa,86
Africa,86
Africa,88
Africa,91
Africa,92
Africa,96
Africa,113
Africa,118
Africa,130
Africa,138
Africa,140
Africa,142
Africa,148
Africa,155
Africa,166
Africa,172
Africa,176
Africa,183
Africa,186
Africa,189
Africa,197
Africa,212
Africa,212
Africa,259
Africa,267
Africa,276
Africa,284
Africa,291
Africa,315
Africa,328
Africa,346
Africa,346
Africa,346
Africa,386
Africa,386
Africa,396
Africa,458
Africa,462
Africa,506
Africa,525
Africa,541
Africa,576
Africa,607
Africa,638
Africa,687
Africa,705
Africa,749
Africa,779
Africa,812
Africa,851
Africa,880
Africa,916
Africa,932
Africa,950
Africa,1000
Africa,1078
Africa,1109
Africa,1148
Africa,1164
Africa,1199
Africa,1280
Africa,1344
Africa,1395
Africa,1483
Africa,1538
Africa,1572
Africa,1672
Africa,1679
Africa,1735
Africa,1762
Africa,1815
Africa,1852
Africa,1879
Africa,1906
Africa,1935
Africa,1966
Africa,2015
Africa,2044
Africa,2068
Africa,2134
Africa,2171
Africa,2222
Africa,2283
Africa,2332
Africa,2415
Africa,2471
Africa,2551
Africa,2624
Africa,2654
Africa,2729
Africa,2777
Africa,2805
Africa,2876
Africa,2935
Africa,2965
Africa,2981
Africa,3033
Africa,3092
Africa,3217
Africa,3279
Africa,3335
Africa,3388
Africa,3439
Africa,3569
Africa,3675
Africa,3789
Africa,3848
Africa,3901
Africa,3991
Africa,4117
Africa,4236
Africa,4363
Africa,4475
Africa,4590
Africa,4672
Africa,4718
Africa,4797
Africa,4905
Africa,4972
Africa,5114
Africa,5211
Africa,5370
Africa,5402
Africa,5530
Africa,5725
Africa,5725
Africa,5958
Africa,6031
Africa,6246
Africa,6366
Africa,6488
Africa,6680
Africa,6846
Africa,7096
Africa,7222
Africa,7462
Africa,7622
Africa,7829
Africa,8049
Africa,8338
Africa,8582
Africa,8829
Africa,9026
Africa,9381
Africa,9644
Africa,9871
Africa,10074
Africa,10269
Africa,10558
Africa,10805
Africa,11035
Africa,11228
Africa,11577
Africa,11813
Africa,12102
Africa,12223
Africa,12335
Africa,12433
Africa,12680
Africa,12816
Africa,12953
Africa,13053
Africa,13228
Africa,13374
Africa,13451
Africa,13615
Africa,13818
Africa,13922
Africa,14134
Africa,14267
Africa,14413
Africa,14493
Africa,14634
Africa,14742
Africa,14821
Africa,14920
Africa,15008
Africa,15087
Africa,15103
Africa,15139
Africa,15251
Africa,15319
Africa,15361
Africa,15493
Africa,15536
Africa,15591
Africa,15648
Africa,15729
Africa,15804
Africa,15925
Africa,16061
Africa,16161
Africa,16188
Africa,16277
Africa,16362
Africa,16407
Africa,16484
Africa,16562
Africa,16626
Africa,16644
Africa,16686
Africa,16802
Africa,16931
Africa,17029
Africa,17099
Africa,17149
Africa,17240
Africa,17296
Africa,17371
Africa,17433
Africa,17553
Africa,17568
Africa,17608
Africa,17642
Africa,17684
Africa,17756
Africa,17864
Africa,17974
Africa,18066
Africa,18156
Africa,18193
Africa,18254
Africa,18343
Africa,18425
Africa,18613
Africa,18679
Africa,18765
Africa,18875
Africa,18926
Africa,19011
Africa,19093
Africa,19177
Africa,19269
Africa,19367
Africa,19399
Africa,19476
Africa,19553
Africa,19580
Africa,19672
Africa,19723
Africa,19782
Africa,19796
Africa,19829
Africa,19900
Africa,19937
Africa,19996
Africa,20030
Africa,20062
Africa,20086
Africa,20112
Africa,20163
Africa,20210
Africa,20261
Africa,20294
Africa,20329
Africa,20366
Africa,20381
Africa,20389
Africa,20400
Africa,20452
Africa,20478
Africa,20499
Africa,20519
Africa,20548
Africa,20584
Africa,20640
Africa,20695
Africa,20759
Africa,20782
Africa,20807
Africa,20854
Africa,20882
Africa,20923
Africa,20981
Africa,21026
Africa,21055
Africa,21086
Africa,21108
Africa,21114
Africa,21161
Africa,21205
Africa,21265
Africa,21323
Africa,21380
Africa,21407
Africa,21446
Africa,21489
Africa,21558
Africa,21642
Africa,21696
Africa,21733
Africa,21757
Africa,21774
Africa,21836
Africa,21914
Africa,21961
Africa,22031
Africa,22063
Africa,22132
Africa,22182
Africa,22311
Africa,22399
Africa,22467
Africa,22579
Africa,22631
Africa,22717
Africa,22885
Africa,23010
Africa,23108
Africa,23242
Africa,23331
Africa,23457
Africa,23549
Africa,23697
Africa,23841
Africa,23951
Africa,24122
Africa,24300
Africa,24389
Africa,24518
Africa,24661
Africa,24883
Africa,25051
Africa,25279
Africa,25492
Africa,25609
Africa,25710
Africa,25942
Africa,26168
Africa,26431
Africa,26652
Africa,26815
Africa,26993
Africa,27133
Africa,27284
Africa,27529
Africa,27921
Africa,28201
Africa,28477
Africa,28740
Africa,28875
